SchoolId,LSCMemberType,MemberName,MemberVotes,Short_Name,Long_Name,Primary_Category,Network
609772,COMMUNITY,Raul  Rodriguez,9,ADDAMS,Jane Addams Elementary School,ES,ISP
609772,COMMUNITY,Lilia  Rodriguez,8,ADDAMS,Jane Addams Elementary School,ES,ISP
609772,NONTCHSTAFF,Maria A Marquez,9,ADDAMS,Jane Addams Elementary School,ES,ISP
609772,PARENT,Teofilo  Carvajal,11,ADDAMS,Jane Addams Elementary School,ES,ISP
609772,PARENT,Sanjuana E Valdivia,10,ADDAMS,Jane Addams Elementary School,ES,ISP
609772,PARENT,Leticia  Gomez,9,ADDAMS,Jane Addams Elementary School,ES,ISP
609772,PARENT,Anna V Ruezga,4,ADDAMS,Jane Addams Elementary School,ES,ISP
609772,TEACHER,Kesha L Temple,26,ADDAMS,Jane Addams Elementary School,ES,ISP
609772,TEACHER,Natalie A Gaza,25,ADDAMS,Jane Addams Elementary School,ES,ISP
609772,TEACHER,Alice  Szczur,2,ADDAMS,Jane Addams Elementary School,ES,ISP
609773,COMMUNITY,Mac  LeBuhn,83,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,COMMUNITY,Sandra G Richman,20,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,COMMUNITY,Carolyn M Marsalek,10,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,COMMUNITY,Michael T Sheehan,6,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,NONTCHSTAFF,Marilyn  Rosario-Caro,9,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Tina M Holder King,120,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Sarah J Ogeto,89,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Kirsten E Clay,80,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Laurie J Viets,69,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Kathleen M Laslo,68,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Cindy R Wahtola,51,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Adam D Collins,26,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Tarek  El-Mofty,25,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Oliver J Williams,23,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,PARENT,Ramon O Flores,21,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,TEACHER,Nicholas J Hall,7,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
609773,TEACHER,Emily R Hulbert,4,AGASSIZ,Louis A Agassiz Elementary School,ES,ISP
610513,ADVOCATE,Renita  Alexander,1,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,ADVOCATE,Tammera  Holmes,1,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,COMMUNITY,Darryl  Hobson,1,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,COMMUNITY,Kelly  Pleasance,1,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,JROTC INSTR,Daniel  Castaneda,1,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,PARENT,Shamika  Mc Coy,4,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,PARENT,Dihanna T Washington,3,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,PARENT,Raven  Taylor,3,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,PARENT,Brandon  Acker,2,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,PARENT,Tamara  Helse,2,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,TEACHER,Andrew O Jones,2,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610513,TEACHER,Kerry L Maxwell,1,AIR FORCE HS,Air Force Academy High School,HS,Network 16
610212,COMMUNITY,Luis  Correa,9,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,COMMUNITY,Lauren  Sivak,5,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,NONTCHSTAFF,James F Lane,3,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,PARENT,Maria  Benitez,10,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,PARENT,Summer D Walker George,8,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,PARENT,Maria  Paredes,4,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,PARENT,Roger L George,4,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,PARENT,Milady A Valentin,2,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,PARENT,Samira  Nafii,2,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,TEACHER,Yara M Santillan,4,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
610212,TEACHER,Anna M Whittles,3,ALBANY PARK,Albany Park Multicultural Academy,MS,Network 1
609774,COMMUNITY,Cody J Puckett,24,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,COMMUNITY,Noah G Graboys,18,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,NONTCHSTAFF,Tyler  Ross,7,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,PARENT,Nathan B Galer,56,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,PARENT,Jennifer J Kelly,49,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,PARENT,Tim A Hudson,48,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,PARENT,Celeste A O'Connor,46,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,PARENT,Suzanne L Kravitz,46,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,PARENT,Rheaana T Guess,36,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,TEACHER,Erin E Grohman,9,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,TEACHER,Celia M Arizmendi,7,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
609774,TEACHER,Nikola  Lukic,2,ALCOTT ES,Louisa May Alcott College Preparatory ES,ES,Network 4
610524,COMMUNITY,Marco  DeLaRosa,5,ALCOTT HS,Louisa May Alcott College Preparatory HS,HS,Network 15
610524,COMMUNITY,Elizabeth  Thompson,3,ALCOTT HS,Louisa May Alcott College Preparatory HS,HS,Network 15
610524,NONTCHSTAFF,Citlali  Soto,6,ALCOTT HS,Louisa May Alcott College Preparatory HS,HS,Network 15
610524,PARENT,Garvey  Madden,5,ALCOTT HS,Louisa May Alcott College Preparatory HS,HS,Network 15
610524,PARENT,Charia  Johnson,3,ALCOTT HS,Louisa May Alcott College Preparatory HS,HS,Network 15
609848,COMMUNITY,Barbara  Butler,2,ALDRIDGE,Ira F Aldridge Elementary School,ES,Network 13
609848,NONTCHSTAFF,Angela S Magee,2,ALDRIDGE,Ira F Aldridge Elementary School,ES,Network 13
609848,PARENT,Carla  Gross,1,ALDRIDGE,Ira F Aldridge Elementary School,ES,Network 13
609848,PARENT,Loretta  Guise,1,ALDRIDGE,Ira F Aldridge Elementary School,ES,Network 13
609848,PARENT,Shirley  Pryor,0,ALDRIDGE,Ira F Aldridge Elementary School,ES,Network 13
609848,TEACHER,LaRita R Varnado-Harris,2,ALDRIDGE,Ira F Aldridge Elementary School,ES,Network 13
609848,TEACHER,Olivia  Taylor,0,ALDRIDGE,Ira F Aldridge Elementary School,ES,Network 13
609695,COMMUNITY,Kathryn G Bushnell,105,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,COMMUNITY,Robert F Farster,98,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,COMMUNITY,Caitlin A Botsios,61,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,NONTCHSTAFF,David A Chinchilla,12,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Stephen E Reynolds,101,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Sarah S Makela,93,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Craig P Amick,80,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Roberta S Salas,76,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Alexandra D Davila,71,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Suzette L Gorski,65,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Carol  Skilken,48,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Melva  Vega,48,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Steven R Yee,48,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,PARENT,Phil  English,22,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,TEACHER,Christian E Pedersen,17,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609695,TEACHER,Nicole A Cordero,11,AMUNDSEN HS,Roald Amundsen High School,HS,ISP
609951,ADVOCATE,Auyana  Orr,1,ARIEL,Ariel Elementary Community Academy,ES,Network 9
609951,ADVOCATE,Virna  Holmes,1,ARIEL,Ariel Elementary Community Academy,ES,Network 9
609951,COMMUNITY,Malik  Murray,1,ARIEL,Ariel Elementary Community Academy,ES,Network 9
609951,PARENT,Heather  Marshall,1,ARIEL,Ariel Elementary Community Academy,ES,Network 9
609951,PARENT,LaShawnda P Ray,1,ARIEL,Ariel Elementary Community Academy,ES,Network 9
609951,PARENT,Page  Courtney,1,ARIEL,Ariel Elementary Community Academy,ES,Network 9
609951,PARENT,Sharita M Wicks-Lott,1,ARIEL,Ariel Elementary Community Academy,ES,Network 9
609951,TEACHER,Monica  Delgado-Saldana,1,ARIEL,Ariel Elementary Community Academy,ES,Network 9
609951,TEACHER,Yanitsa  Dones,1,ARIEL,Ariel Elementary Community Academy,ES,Network 9
609777,COMMUNITY,Mason  Blenkhorn,13,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,COMMUNITY,Raina  Hasnon,13,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,COMMUNITY,Alyssa A Rodriguez,12,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,NONTCHSTAFF,Margaret M Fiedler,3,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,PARENT,Vanessa  Alvarez,12,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,PARENT,Winnie  Vasquez,12,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,PARENT,Mercedes  Gutierrez,7,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,PARENT,Susan  Davidson,7,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,PARENT,Graciela  Arias,6,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,PRINCIPAL,Katherine  Chuu,0,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,TEACHER,Cathleen A Meza,3,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609777,TEACHER,Arielle  Shanker,1,ARMOUR,Phillip D Armour Elementary School,ES,Network 6
609779,COMMUNITY,Stuart  Alpern,28,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
609779,COMMUNITY,Ranj S Mohip,15,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
609779,NONTCHSTAFF,Tamika A Ford,20,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
609779,PARENT,Timothy  Williams,25,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
609779,PARENT,John  Brophy,18,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
609779,PARENT,Matilde I Gomez,12,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
609779,PARENT,Esmeralda  Barajas,11,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
609779,PARENT,Carlos J Arzuaga,10,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
609779,TEACHER,Tanesha N Harris,17,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
609779,TEACHER,Gary L Weaver,11,ARMSTRONG G,George Armstrong International Studies ES,ES,ISP
610287,COMMUNITY,Cheryl  Green,7,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,COMMUNITY,Tony  Hinton,5,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,NONTCHSTAFF,Doris J Tutein,4,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Ashante N Tate,31,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Sunomee T McGhee,31,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Tiffany C Johnson,30,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Marthe A Fambe,27,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Traya C Phillips,25,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Felicia F Mims,11,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Carmen M Holiday,9,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Shantee Y McCreary,8,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Kokovi S Petikou,7,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,PARENT,Alicia S Stratton,6,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,TEACHER,Pamela L Alexander,5,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610287,TEACHER,Lisa  Hackett,3,ASHBURN,Ashburn Community Elementary School,ES,Network 10
610268,COMMUNITY,Willie J Osborne,2,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,COMMUNITY,Henry L Hartsfield,0,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,NONTCHSTAFF,Diane  Martin,6,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,PARENT,Elizabeth C Miller,2,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,PARENT,Albert  Howard,1,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,PARENT,Jimmy L Fonder,1,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,PARENT,LaTasha I Whitehead,1,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,PARENT,Nikcole I Hunter,1,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,PARENT,Renee S Byrd,1,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,PARENT,Ronald M Jones Sr.,1,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,TEACHER,Marquita A Jones,5,ASHE,Arthur R Ashe Elementary School,ES,Network 12
610268,TEACHER,Robin  Blake Boose,2,ASHE,Arthur R Ashe Elementary School,ES,Network 12
609782,COMMUNITY,Laura  Phelan,43,AUDUBON,John J Audubon Elementary School,ES,Network 4
609782,COMMUNITY,Michael  Ruth,30,AUDUBON,John J Audubon Elementary School,ES,Network 4
609782,NONTCHSTAFF,Matthew A Rosen,5,AUDUBON,John J Audubon Elementary School,ES,Network 4
609782,PARENT,Andrea  Garvey,45,AUDUBON,John J Audubon Elementary School,ES,Network 4
609782,PARENT,Karen L Fine,40,AUDUBON,John J Audubon Elementary School,ES,Network 4
609782,PARENT,Malcolm S Haar,38,AUDUBON,John J Audubon Elementary School,ES,Network 4
609782,PARENT,Katherine H Sanford,28,AUDUBON,John J Audubon Elementary School,ES,Network 4
609782,PARENT,Laura L Grosshans,26,AUDUBON,John J Audubon Elementary School,ES,Network 4
609782,TEACHER,Jennifer L Chan,4,AUDUBON,John J Audubon Elementary School,ES,Network 4
609782,TEACHER,Amanda J Matteson,1,AUDUBON,John J Audubon Elementary School,ES,Network 4
610518,COMMUNITY,Tiffany  Hope,7,AUSTIN CCA HS,Austin College and Career Academy High School,HS,Network 15
610518,COMMUNITY,Tara S Stamps,5,AUSTIN CCA HS,Austin College and Career Academy High School,HS,Network 15
610518,NONTCHSTAFF,Demetrous  White,6,AUSTIN CCA HS,Austin College and Career Academy High School,HS,Network 15
610518,PARENT,Allyson  Johnson,6,AUSTIN CCA HS,Austin College and Career Academy High School,HS,Network 15
610518,PARENT,Ashley W Belk,6,AUSTIN CCA HS,Austin College and Career Academy High School,HS,Network 15
610518,PARENT,Grady J Carter,6,AUSTIN CCA HS,Austin College and Career Academy High School,HS,Network 15
610518,PARENT,Lakeshia  Craig,5,AUSTIN CCA HS,Austin College and Career Academy High School,HS,Network 15
610518,TEACHER,Clarissa D Torres,5,AUSTIN CCA HS,Austin College and Career Academy High School,HS,Network 15
610518,TEACHER,Nathaniel  Satchell,2,AUSTIN CCA HS,Austin College and Career Academy High School,HS,Network 15
609786,COMMUNITY,Ingrid  Sudduth,2,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,COMMUNITY,Bernita D Bryant,1,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,NONTCHSTAFF,Laura M Perkins,1,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,PARENT,Francis  Adediji,2,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,PARENT,Shekenna  Williams,1,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,PARENT,Stacey R Reid,1,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,PARENT,Victoria L Harris,1,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,PARENT,Latoya  Bell,0,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,PARENT,Racquel  Brundidge,0,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,PRINCIPAL,Takeshi  James,0,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,TEACHER,Katina  Moore,1,AVALON PARK,Avalon Park Elementary School,ES,ISP
609786,TEACHER,Vergenia L Shegog,0,AVALON PARK,Avalon Park Elementary School,ES,ISP
610325,COMMUNITY,James  Saranteas,3,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,COMMUNITY,Michael  Saelens,3,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,COMMUNITY,Michael N Fanelli,2,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,NONTCHSTAFF,Juana C Ubides,1,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,PARENT,Vanessa  Cosme,9,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,PARENT,Martha  Velez,3,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,PARENT,Eleazar  Cosme,2,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,PARENT,Heidi  Perez,1,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,PARENT,Katherine Estela  Revolorio,1,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,PARENT,Rebecca J Jursa,1,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,TEACHER,Evelyn  Colon,4,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,TEACHER,Ivan  Segarra,2,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610325,TEACHER,John F Schussler,1,AVONDALE-LOGANDALE,Avondale-Logandale Elementary School,ES,Network 4
610544,COMMUNITY,Ilia B Montalvo,1,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,NONTCHSTAFF,Cindy R Corral,14,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,PARENT,Liliana  Aceves,17,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,PARENT,Angie  Montalvo,10,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,PARENT,Alvaro R Reynoso,9,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,PARENT,Rocio  porras,8,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,PARENT,Lizeth  Martinez,7,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,PARENT,Tania  Sanchez,5,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,TEACHER,Tamika N Bradford,10,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,TEACHER,Marisa  Rios,8,AZUELA,Mariano Azuela Elementary School,ES,ISP
610544,TEACHER,Nita  Sengupta,4,AZUELA,Mariano Azuela Elementary School,ES,ISP
610563,COMMUNITY,Berto  Aguayo,61,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,COMMUNITY,Arturo  Ballesteros,36,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,COMMUNITY,Maria E Fernandez,19,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,NONTCHSTAFF,Denise M Romo,7,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,PARENT,Azucena L Martinez,46,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,PARENT,Janet  Tapia,35,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,PARENT,Consuelo  Martinez Ferrer,34,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,PARENT,Adelina  Rodriguez,33,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,PARENT,Lorena  Lopez,31,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,PARENT,Marisol  Medina,31,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,PARENT,Roberto  Ferrer,30,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,PARENT,Michelle  Jaime,14,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,TEACHER,Charanjeet  Baez,9,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
610563,TEACHER,Hallie  Trauger,4,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,ISP
609788,NONTCHSTAFF,Theresa A Hill,5,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,Network 10
609788,PARENT,Courtney  Blake,1,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,Network 10
609788,PARENT,Jameta  Rogers,1,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,Network 10
609788,PARENT,Maureen  Schleyer,1,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,Network 10
609788,PARENT,Shemeal  Kemper,1,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,Network 10
609788,PARENT,Tamekia D Holman,1,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,Network 10
609788,PARENT,Tiffany D Gaines,1,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,Network 10
609788,TEACHER,Patricia E Flanagan,1,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,Network 10
609789,NONTCHSTAFF,Donna J Hansen,9,BARRY,John Barry Elementary School,ES,Network 4
609789,PARENT,Ma. Esther  Martinez,9,BARRY,John Barry Elementary School,ES,Network 4
609789,PARENT,David  Lara,6,BARRY,John Barry Elementary School,ES,Network 4
609789,PARENT,Joana  Torres,6,BARRY,John Barry Elementary School,ES,Network 4
609789,PARENT,Benjamin  Morales,5,BARRY,John Barry Elementary School,ES,Network 4
609789,TEACHER,Myra J Vasilarakos,10,BARRY,John Barry Elementary School,ES,Network 4
609789,TEACHER,Yesenia  Reyes,5,BARRY,John Barry Elementary School,ES,Network 4
609790,COMMUNITY,Mable J Simmons,4,BARTON,Clara Barton Elementary School,ES,Network 11
609790,COMMUNITY,Vivian M Davis,3,BARTON,Clara Barton Elementary School,ES,Network 11
609790,NONTCHSTAFF,Ransford A Offei,2,BARTON,Clara Barton Elementary School,ES,Network 11
609790,PARENT,Elizabeth D Hardin,2,BARTON,Clara Barton Elementary School,ES,Network 11
609790,PARENT,Kamile T Patterson,2,BARTON,Clara Barton Elementary School,ES,Network 11
609790,PARENT,Asia C Davidson,1,BARTON,Clara Barton Elementary School,ES,Network 11
609790,PARENT,Henry  Grant,1,BARTON,Clara Barton Elementary School,ES,Network 11
609790,PARENT,Sheila L Garrett,1,BARTON,Clara Barton Elementary School,ES,Network 11
609790,PARENT,Van  Pringle,1,BARTON,Clara Barton Elementary School,ES,Network 11
609790,TEACHER,Elizabeth  Carroll,3,BARTON,Clara Barton Elementary School,ES,Network 11
609790,TEACHER,Brittany  Bonds,1,BARTON,Clara Barton Elementary School,ES,Network 11
609790,TEACHER,Kelicia L Hopkins,0,BARTON,Clara Barton Elementary School,ES,Network 11
609791,COMMUNITY,Latonya  Brown,4,BASS,Perkins Bass Elementary School,ES,Network 11
609791,COMMUNITY,Johnnie M Walls,3,BASS,Perkins Bass Elementary School,ES,Network 11
609791,NONTCHSTAFF,Joseph T Beatty,3,BASS,Perkins Bass Elementary School,ES,Network 11
609791,PARENT,Thersa  Hallom,4,BASS,Perkins Bass Elementary School,ES,Network 11
609791,PARENT,Brittani N Orange,3,BASS,Perkins Bass Elementary School,ES,Network 11
609791,PARENT,Mykela  Collins,3,BASS,Perkins Bass Elementary School,ES,Network 11
609791,TEACHER,Carl R Prince,2,BASS,Perkins Bass Elementary School,ES,Network 11
609791,TEACHER,Izetta  Washington,2,BASS,Perkins Bass Elementary School,ES,Network 11
609792,COMMUNITY,Ella C Ralston,42,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,NONTCHSTAFF,Jesus M Colon,12,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,PARENT,Yaneth A Flores,42,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,PARENT,Alejandra  Herrera,34,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,PARENT,Linda  Mandragon,30,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,PARENT,Angelique H Heinz,26,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,PARENT,Maria N Marquez,23,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,PARENT,Margarita  Reina,22,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,PARENT,Rochelle E Perpignan,20,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,TEACHER,Mindy L Doychich,10,BATEMAN,Newton Bateman Elementary School,ES,Network 1
609792,TEACHER,Priscilla  Rowe,3,BATEMAN,Newton Bateman Elementary School,ES,Network 1
610083,COMMUNITY,Tracey  Peters,8,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,NONTCHSTAFF,Jessica  Gee,5,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,PARENT,Lubna  Anil,10,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,PARENT,Angelica  Flores,9,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,PARENT,Laura A Blaylock,9,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,PARENT,Laura M Davis,8,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,PARENT,Brad J Siwek,6,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,PARENT,Michelle I Shvartser,6,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,PARENT,Melissa  Pacheco,5,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,TEACHER,Michele R Van Pelt,7,BEARD,Daniel C Beard Elementary School,ES,Network 1
610083,TEACHER,Andrea D Patrinos,6,BEARD,Daniel C Beard Elementary School,ES,Network 1
